,Player,final_team,Pos,G,MP,PER,TS%,3PAr,TRB%,USG%,OWS,DWS,Height,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Steven Adams,OKC,C,0.949748743718593,0.7935294117647058,0.6816239316239316,0.7922077922077921,0.0,0.41621621621621624,0.38,0.5121765601217657,0.5916824196597353,0.6999999999999998,0.27,0.0,0.0,0.37,0.27,0.12,0.22,0.13,0.23,0.28,0.13,0.1,0.25,0.2,0.19,0.36
1,Bam Adebayo,MIA,PF,0.5577889447236181,0.6729411764705883,0.6771367521367522,0.7792207792207791,0.02,0.4437837837837838,0.4233734939759036,0.4223744292237444,0.6049149338374291,0.6000000000000002,0.28,0.0,0.01,0.35,0.28,0.19,0.27,0.08,0.33,0.3,0.33,0.09,0.27,0.28,0.2,0.37
2,LaMarcus Aldridge,SAS,C,0.8894472361809045,0.8779411764705882,0.7604700854700855,0.7272727272727273,0.07,0.38054054054054054,0.6301204819277109,0.5669710806697108,0.6427221172022685,0.6999999999999998,0.48,0.02,0.03,0.52,0.45,0.23,0.27,0.08,0.26,0.25,0.17,0.06,0.29,0.19,0.15,0.55
3,Kyle Alexander,MIA,PF,0.002512562814070352,0.11264705882352942,0.39316239316239315,0.6493506493506493,0.0,0.34864864864864864,0.24578313253012046,0.15981735159817353,0.01890359168241966,0.65,0.15,0.0,0.0,0.18,0.15,0.0,0.0,0.15,0.12,0.23,0.0,0.0,0.0,0.31,0.18,0.14
4,Nickeil Alexander-Walker,NOP,SG,0.11557788944723618,0.2911764705882353,0.48290598290598297,0.6103896103896104,0.5,0.20270270270270271,0.5614457831325301,0.10654490106544903,0.0945179584120983,0.40000000000000036,0.45,0.23,0.22,0.19,0.22,0.08,0.13,0.02,0.19,0.14,0.43,0.09,0.12,0.34,0.21,0.41
5,Grayson Allen,MEM,SG,0.1884422110552764,0.3602941176470588,0.5010683760683761,0.7272727272727273,0.56,0.12432432432432432,0.5060240963855421,0.17503805175038056,0.0945179584120983,0.3499999999999999,0.38,0.23,0.21,0.18,0.17,0.15,0.19,0.01,0.13,0.09,0.19,0.04,0.04,0.24,0.19,0.43
6,Jarrett Allen,BRK,C,0.5552763819095478,0.6352941176470589,0.695940170940171,0.8311688311688311,0.04,0.44837837837837835,0.3785542168674699,0.471841704718417,0.5085066162570888,0.6999999999999998,0.26,0.0,0.01,0.36,0.25,0.18,0.26,0.1,0.33,0.32,0.14,0.06,0.44,0.2,0.21,0.38
7,Kadeem Allen,NYK,SG,0.11557788944723618,0.32205882352941173,0.5175213675213676,0.6233766233766234,0.37,0.15135135135135133,0.43132530120481927,0.17732115677321159,0.045368620037807186,0.1999999999999999,0.32,0.1,0.09,0.23,0.23,0.18,0.23,0.02,0.13,0.11,0.48,0.11,0.1,0.27,0.23,0.37
8,Al-Farouq Aminu,ORL,PF,0.7788944723618091,0.7591176470588236,0.5514957264957265,0.6883116883116883,0.49,0.35864864864864865,0.3636144578313253,0.2656012176560122,0.4858223062381853,0.5499999999999998,0.28,0.14,0.14,0.14,0.14,0.1,0.13,0.04,0.3,0.24,0.14,0.11,0.17,0.17,0.15,0.29
9,Justin Anderson,BRK,SF,0.5653266331658291,0.30735294117647055,0.5572649572649573,0.6753246753246753,0.49,0.28783783783783784,0.4493975903614458,0.17960426179604266,0.14177693761814744,0.40000000000000036,0.34,0.13,0.17,0.21,0.18,0.14,0.18,0.04,0.22,0.19,0.15,0.09,0.17,0.18,0.21,0.36
10,Kyle Anderson,MEM,PF,0.8366834170854272,0.525,0.5788461538461539,0.7142857142857143,0.17,0.3037837837837838,0.32024096385542167,0.2458143074581431,0.4914933837429112,0.6000000000000002,0.22,0.03,0.04,0.23,0.19,0.09,0.13,0.03,0.25,0.2,0.29,0.15,0.23,0.18,0.16,0.25
11,Ryan Anderson,HOU,C,0.5778894472361809,0.7088235294117647,0.576923076923077,0.7142857142857143,0.59,0.2737837837837838,0.43951807228915657,0.3888888888888889,0.21928166351606806,0.6000000000000002,0.37,0.22,0.2,0.18,0.16,0.13,0.16,0.06,0.18,0.18,0.1,0.04,0.08,0.13,0.14,0.41
12,Giannis Antetokounmpo,MIL,PF,0.9271356783919598,0.9308823529411764,0.8630341880341881,0.7792207792207791,0.15,0.4467567567567568,0.7214457831325302,0.6978691019786911,0.8223062381852552,0.6999999999999998,0.48,0.06,0.07,0.54,0.41,0.34,0.47,0.06,0.37,0.3,0.44,0.12,0.33,0.37,0.21,0.65
13,Kostas Antetokounmpo,LAL,PF,0.01507537688442211,0.051764705882352935,0.5361111111111111,0.9090909090909091,0.0,0.1962162162162162,0.332289156626506,0.16286149162861494,0.01890359168241966,0.65,0.21,0.0,0.0,0.21,0.21,0.18,0.41,0.07,0.1,0.14,0.2,0.21,0.0,0.28,0.16,0.27
14,Thanasis Antetokounmpo,MIL,SF,0.052763819095477386,0.10205882352941176,0.5935897435897437,0.6753246753246753,0.21,0.24837837837837837,0.5392771084337349,0.15296803652968038,0.05293005671077505,0.4500000000000002,0.39,0.0,0.08,0.44,0.31,0.1,0.26,0.08,0.15,0.18,0.33,0.15,0.12,0.33,0.33,0.42
15,Carmelo Anthony,POR,PF,0.7311557788944724,0.9049999999999999,0.6297008547008547,0.6753246753246753,0.32,0.27945945945945944,0.6219277108433735,0.32572298325722987,0.3686200378071834,0.5499999999999998,0.49,0.15,0.15,0.34,0.34,0.19,0.23,0.03,0.24,0.19,0.21,0.08,0.1,0.21,0.18,0.52
16,OG Anunoby,TOR,SF,0.5251256281407035,0.6076470588235293,0.5275641025641026,0.7532467532467532,0.49,0.21729729729729727,0.33759036144578314,0.25722983257229837,0.45746691871455575,0.5,0.27,0.13,0.13,0.18,0.14,0.06,0.09,0.04,0.18,0.15,0.12,0.12,0.12,0.16,0.2,0.31
17,Ryan Arcidiacono,CHI,PG,0.40703517587939697,0.4979411764705882,0.5072649572649572,0.7402597402597402,0.59,0.1618918918918919,0.2759036144578313,0.2861491628614916,0.15689981096408318,0.3000000000000001,0.21,0.13,0.12,0.11,0.09,0.07,0.09,0.02,0.15,0.11,0.37,0.09,0.0,0.14,0.19,0.24
18,Trevor Ariza,POR,SF,0.8768844221105527,0.9082352941176469,0.5508547008547009,0.7142857142857143,0.65,0.2216216216216216,0.3530120481927711,0.3188736681887367,0.4026465028355387,0.5499999999999998,0.29,0.19,0.18,0.12,0.11,0.08,0.11,0.02,0.19,0.15,0.2,0.14,0.06,0.13,0.13,0.31
19,DJ Augustin,ORL,PG,0.8844221105527639,0.601764705882353,0.5882478632478633,0.7532467532467532,0.49,0.12405405405405405,0.4404819277108434,0.3493150684931507,0.19092627599243855,0.10000000000000023,0.31,0.17,0.15,0.16,0.16,0.18,0.22,0.01,0.1,0.09,0.48,0.08,0.0,0.24,0.12,0.38
20,Deandre Ayton,PHO,C,0.271356783919598,0.8441176470588236,0.7271367521367522,0.7662337662337662,0.01,0.5102702702702703,0.5318072289156627,0.40258751902587525,0.33459357277882795,0.6999999999999998,0.42,0.0,0.01,0.54,0.41,0.12,0.17,0.11,0.35,0.34,0.17,0.08,0.27,0.24,0.21,0.49
21,Dwayne Bacon,CHO,SG,0.33668341708542715,0.39176470588235296,0.45876068376068374,0.6103896103896104,0.28,0.2156756756756757,0.3942168674698795,0.13470319634703198,0.10396975425330814,0.4500000000000002,0.32,0.09,0.09,0.22,0.23,0.09,0.11,0.01,0.2,0.14,0.17,0.08,0.04,0.16,0.18,0.3
22,Marvin Bagley,SAC,PF,0.18592964824120603,0.6670588235294117,0.6844017094017094,0.7142857142857143,0.14,0.4227027027027027,0.5898795180722892,0.2853881278538813,0.27788279773156904,0.6999999999999998,0.46,0.06,0.06,0.47,0.4,0.21,0.31,0.1,0.3,0.3,0.11,0.06,0.27,0.23,0.19,0.53
23,Lonzo Ball,NOP,PG,0.4045226130653266,0.8705882352941177,0.5598290598290598,0.6233766233766234,0.54,0.2702702702702703,0.4260240963855422,0.15525114155251143,0.4102079395085066,0.4500000000000002,0.32,0.17,0.18,0.16,0.15,0.04,0.07,0.04,0.23,0.19,0.59,0.14,0.15,0.33,0.16,0.3
24,Mo Bamba,ORL,C,0.271356783919598,0.365,0.6427350427350428,0.7012987012987013,0.34,0.47432432432432436,0.4192771084337349,0.20395738203957386,0.31568998109640833,0.7500000000000003,0.32,0.1,0.11,0.27,0.21,0.08,0.13,0.1,0.34,0.32,0.13,0.06,0.69,0.21,0.3,0.34
25,JJ Barea,DAL,PG,0.6130653266331658,0.5508823529411764,0.6427350427350428,0.6883116883116883,0.4,0.16675675675675675,0.6065060240963855,0.27549467275494677,0.14744801512287334,0.05000000000000039,0.44,0.19,0.18,0.28,0.27,0.11,0.13,0.01,0.15,0.11,0.68,0.06,0.0,0.33,0.12,0.45
26,Harrison Barnes,SAC,PF,0.9296482412060302,0.9120588235294117,0.5957264957264957,0.7142857142857143,0.31,0.22864864864864867,0.5103614457831325,0.33866057838660585,0.3175803402646503,0.5499999999999998,0.39,0.13,0.12,0.3,0.28,0.17,0.2,0.03,0.18,0.15,0.15,0.06,0.04,0.14,0.1,0.44
27,RJ Barrett,NYK,SG,0.13819095477386933,0.8164705882352941,0.5213675213675214,0.6233766233766234,0.27,0.23513513513513512,0.5783132530120482,0.03805175038051751,0.22684310018903595,0.4500000000000002,0.43,0.1,0.11,0.31,0.31,0.18,0.29,0.03,0.2,0.16,0.25,0.1,0.08,0.29,0.16,0.43
28,Will Barton,DEN,SF,0.8115577889447236,0.8152941176470588,0.617948717948718,0.7012987012987013,0.38,0.2610810810810811,0.5098795180722892,0.3584474885844749,0.3119092627599244,0.40000000000000036,0.39,0.15,0.15,0.27,0.24,0.14,0.18,0.03,0.22,0.18,0.31,0.09,0.12,0.22,0.14,0.43
29,Keita Bates-Diop,DEN,SF,0.18341708542713567,0.4170588235294118,0.533974358974359,0.6753246753246753,0.41,0.242972972972973,0.363855421686747,0.18340943683409439,0.09829867674858224,0.5499999999999998,0.3,0.1,0.12,0.2,0.18,0.12,0.17,0.04,0.2,0.17,0.1,0.09,0.23,0.1,0.13,0.32
30,Nicolas Batum,CHO,SF,0.7713567839195979,0.8673529411764704,0.5927350427350427,0.7012987012987013,0.47,0.2537837837837838,0.4373493975903614,0.2914764079147641,0.4310018903591683,0.6000000000000002,0.32,0.14,0.14,0.19,0.18,0.12,0.14,0.02,0.22,0.17,0.44,0.09,0.12,0.28,0.11,0.34
31,Aron Baynes,PHO,C,0.8266331658291457,0.42382352941176465,0.6002136752136753,0.7142857142857143,0.11,0.4283783783783784,0.40722891566265057,0.26636225266362257,0.32892249527410206,0.65,0.3,0.05,0.05,0.3,0.26,0.13,0.16,0.09,0.29,0.29,0.15,0.03,0.27,0.21,0.32,0.34
32,Kent Bazemore,SAC,SF-SG,0.871859296482412,0.6961764705882354,0.551923076923077,0.6753246753246753,0.42,0.22675675675675677,0.4934939759036145,0.13926940639269408,0.4347826086956522,0.3499999999999999,0.36,0.15,0.15,0.22,0.21,0.14,0.18,0.02,0.2,0.16,0.26,0.15,0.17,0.28,0.21,0.39
33,Darius Bazley,OKC,PF,0.1507537688442211,0.4661764705882353,0.4978632478632478,0.6493506493506493,0.44,0.32432432432432434,0.363855421686747,0.12176560121765603,0.30245746691871456,0.5499999999999998,0.28,0.13,0.12,0.14,0.16,0.08,0.11,0.03,0.28,0.22,0.11,0.07,0.29,0.16,0.11,0.28
34,Bradley Beal,WAS,SG,0.8844221105527639,0.9588235294117647,0.7126068376068375,0.7532467532467532,0.37,0.17324324324324325,0.6816867469879518,0.528158295281583,0.3251417769376182,0.3000000000000001,0.52,0.21,0.19,0.38,0.33,0.23,0.29,0.02,0.14,0.12,0.37,0.1,0.08,0.28,0.14,0.62
35,Malik Beasley,MIN,SG,0.550251256281407,0.4344117647058824,0.5517094017094017,0.7142857142857143,0.5,0.16891891891891891,0.4578313253012048,0.24353120243531207,0.1720226843100189,0.3499999999999999,0.4,0.23,0.21,0.22,0.19,0.07,0.09,0.02,0.15,0.11,0.17,0.08,0.04,0.16,0.14,0.43
36,Marco Belinelli,SAS,SG,0.8969849246231156,0.5864705882352941,0.55,0.7142857142857143,0.52,0.13702702702702704,0.46963855421686745,0.2473363774733638,0.1550094517958412,0.40000000000000036,0.37,0.2,0.19,0.19,0.18,0.14,0.16,0.01,0.12,0.09,0.21,0.07,0.04,0.16,0.12,0.41
37,Jordan Bell,MEM,C-PF,0.3844221105527638,0.2752941176470588,0.6130341880341881,0.7532467532467532,0.04,0.37783783783783786,0.34361445783132527,0.22450532724505332,0.21550094517958415,0.5499999999999998,0.24,0.0,0.01,0.3,0.23,0.08,0.13,0.08,0.26,0.26,0.31,0.1,0.5,0.23,0.22,0.29
38,DeAndre' Bembry,ATL,SG,0.4723618090452261,0.49294117647058816,0.4995726495726496,0.6493506493506493,0.26,0.24837837837837837,0.38578313253012053,0.11035007610350078,0.22117202268431005,0.40000000000000036,0.29,0.06,0.08,0.24,0.21,0.07,0.12,0.03,0.22,0.18,0.28,0.16,0.15,0.29,0.21,0.29
39,Dragan Bender,GSW,SF,0.46733668341708545,0.5120588235294117,0.4544871794871795,0.6623376623376623,0.6,0.28243243243243243,0.32795180722891565,0.12404870624048708,0.11909262759924386,0.7500000000000003,0.25,0.14,0.15,0.11,0.1,0.05,0.07,0.03,0.24,0.19,0.18,0.04,0.23,0.22,0.22,0.24
40,Davis Bertans,WAS,PF,0.6859296482412061,0.47,0.5871794871794872,0.7922077922077921,0.73,0.21621621621621623,0.3946987951807229,0.3143074581430746,0.2457466918714556,0.65,0.33,0.29,0.24,0.09,0.09,0.08,0.11,0.02,0.19,0.15,0.17,0.07,0.17,0.13,0.19,0.39
41,Patrick Beverley,LAC,PG,0.6959798994974874,0.7585294117647059,0.5606837606837607,0.7142857142857143,0.56,0.24648648648648647,0.3359036144578313,0.3554033485540335,0.3686200378071834,0.1999999999999999,0.26,0.16,0.14,0.12,0.12,0.07,0.09,0.04,0.2,0.17,0.37,0.12,0.1,0.18,0.26,0.28
42,Khem Birch,ORL,C,0.3492462311557789,0.37176470588235294,0.6301282051282051,0.7792207792207791,0.0,0.4108108108108108,0.30096385542168674,0.2671232876712329,0.17958412098298676,0.6000000000000002,0.2,0.0,0.0,0.25,0.2,0.16,0.23,0.11,0.25,0.28,0.17,0.08,0.25,0.13,0.24,0.27
43,Goga Bitadze,IND,C,0.13316582914572864,0.17794117647058827,0.5512820512820512,0.6753246753246753,0.28,0.3324324324324325,0.43132530120481927,0.15220700152207003,0.17013232514177695,0.6999999999999998,0.32,0.03,0.09,0.29,0.23,0.09,0.14,0.06,0.26,0.23,0.13,0.07,0.6,0.23,0.31,0.33
44,Bismack Biyombo,CHO,C,0.8819095477386935,0.49852941176470594,0.5961538461538461,0.7402597402597402,0.0,0.482972972972973,0.3293975903614458,0.27397260273972607,0.3742911153119093,0.5499999999999998,0.2,0.0,0.0,0.25,0.2,0.16,0.24,0.1,0.34,0.33,0.1,0.03,0.46,0.19,0.26,0.27
45,Nemanja Bjelica,SAC,PF,0.8542713567839196,0.5626470588235295,0.5777777777777778,0.7532467532467532,0.49,0.3283783783783784,0.37349397590361444,0.31354642313546427,0.2684310018903592,0.65,0.3,0.16,0.14,0.19,0.16,0.07,0.09,0.06,0.25,0.22,0.24,0.1,0.15,0.19,0.26,0.33
46,Eric Bledsoe,MIL,PG,0.7763819095477387,0.8202941176470588,0.7070512820512822,0.7402597402597402,0.33,0.20945945945945946,0.6110843373493976,0.4124809741248098,0.4858223062381853,0.1999999999999999,0.44,0.14,0.15,0.34,0.29,0.23,0.29,0.02,0.18,0.14,0.52,0.15,0.12,0.37,0.17,0.53
47,Bogdan Bogdanovic,SAC,SG,0.5226130653266332,0.75,0.5955128205128205,0.7142857142857143,0.47,0.16837837837837838,0.5151807228915662,0.2838660578386606,0.2570888468809074,0.4500000000000002,0.41,0.21,0.19,0.23,0.21,0.11,0.13,0.02,0.15,0.11,0.36,0.11,0.06,0.22,0.17,0.43
48,Bojan Bogdanovic,UTA,SF,0.9623115577889447,0.7882352941176469,0.589957264957265,0.7662337662337662,0.44,0.18486486486486486,0.5199999999999999,0.34474885844748865,0.2627599243856333,0.5499999999999998,0.39,0.19,0.17,0.25,0.22,0.18,0.21,0.02,0.16,0.12,0.16,0.06,0.02,0.23,0.13,0.47
49,Bol Bol,DEN,SF,0.01507537688442211,0.28705882352941176,0.6004273504273505,0.8051948051948051,0.32,0.3297297297297297,0.5108433734939759,0.15981735159817353,0.03780718336483932,0.85,0.32,0.13,0.11,0.26,0.22,0.18,0.23,0.06,0.24,0.22,0.21,0.08,0.54,0.46,0.29,0.42
50,Jonah Bolden,PHO,PF,0.12562814070351758,0.3170588235294117,0.5333333333333334,0.7402597402597402,0.56,0.3491891891891892,0.3373493975903614,0.19178082191780824,0.166351606805293,0.5499999999999998,0.25,0.15,0.15,0.17,0.1,0.04,0.09,0.08,0.27,0.25,0.17,0.09,0.44,0.21,0.35,0.29
51,Marques Bolden,CLE,C,0.0,0.009705882352941179,0.7158119658119658,0.0,0.0,1.0,0.0,0.15981735159817353,0.01890359168241966,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,0.0,1.0,0.0,0.0,0.75,0.0
52,Jordan Bone,DET,PG,0.022613065326633167,0.07735294117647058,0.30982905982905984,0.3896103896103896,0.5,0.11621621621621621,0.43614457831325304,0.15220700152207003,0.01890359168241966,0.3000000000000001,0.38,0.11,0.19,0.12,0.19,0.0,0.0,0.0,0.11,0.08,0.43,0.06,0.0,0.16,0.26,0.21
53,Isaac Bonga,WAS,SF,0.2185929648241206,0.37941176470588234,0.4882478632478633,0.6753246753246753,0.29,0.26972972972972975,0.2934939759036144,0.22222222222222224,0.11342155009451796,0.5499999999999998,0.19,0.06,0.06,0.16,0.13,0.12,0.14,0.06,0.18,0.18,0.18,0.12,0.15,0.18,0.28,0.23
54,Devin Booker,PHO,SG,0.8567839195979899,0.9067647058823529,0.6523504273504274,0.7272727272727273,0.32,0.1589189189189189,0.6973493975903615,0.36605783866057845,0.16068052930056712,0.40000000000000036,0.51,0.17,0.16,0.39,0.35,0.31,0.34,0.01,0.14,0.11,0.4,0.08,0.06,0.39,0.21,0.61
55,Chris Boucher,TOR,PF,0.22613065326633167,0.23911764705882355,0.7333333333333334,0.7402597402597402,0.43,0.5,0.5101204819277109,0.2732115677321157,0.2741020793950851,0.6000000000000002,0.38,0.13,0.16,0.29,0.22,0.21,0.26,0.13,0.32,0.34,0.08,0.08,0.62,0.14,0.33,0.46
56,Brian Bowen,IND,SG,0.01256281407035176,0.07352941176470588,0.2948717948717949,0.3896103896103896,0.2,0.33513513513513515,0.3759036144578313,0.15220700152207003,0.01890359168241966,0.4500000000000002,0.33,0.0,0.06,0.22,0.25,0.0,0.0,0.04,0.29,0.23,0.0,0.0,0.29,0.16,0.22,0.17
57,Ky Bowman,GSW,PG,0.11055276381909548,0.585,0.48717948717948717,0.6363636363636364,0.33,0.17567567567567569,0.4144578313253012,0.11415525114155252,0.1323251417769376,0.1999999999999999,0.31,0.09,0.11,0.22,0.21,0.07,0.08,0.02,0.15,0.12,0.37,0.13,0.06,0.28,0.23,0.3
58,Avery Bradley,LAL,SG,0.7236180904522613,0.826764705882353,0.5254273504273504,0.6753246753246753,0.39,0.1572972972972973,0.4645783132530121,0.19178082191780824,0.3270321361058601,0.3000000000000001,0.38,0.16,0.15,0.26,0.24,0.07,0.08,0.02,0.12,0.11,0.18,0.11,0.04,0.2,0.17,0.38
59,Tony Bradley,UTA,C,0.17336683417085427,0.2273529411764706,0.7209401709401708,0.8181818181818181,0.02,0.5981081081081081,0.39686746987951804,0.29832572298325727,0.19281663516068054,0.65,0.3,0.0,0.01,0.41,0.29,0.09,0.13,0.17,0.35,0.4,0.11,0.06,0.35,0.19,0.37,0.38
60,Jarrell Brantley,UTA,PF,0.020100502512562814,0.23529411764705882,0.4636752136752137,0.5454545454545454,0.46,0.3108108108108108,0.3927710843373494,0.14459665144596653,0.03780718336483932,0.40000000000000036,0.29,0.08,0.13,0.17,0.16,0.02,0.04,0.02,0.28,0.21,0.32,0.08,0.42,0.3,0.17,0.23
61,Ignas Brazdeikis,NYK,SF,0.020100502512562814,0.09470588235294117,0.3611111111111111,0.45454545454545453,0.41,0.13513513513513514,0.5060240963855421,0.15220700152207003,0.01890359168241966,0.4500000000000002,0.41,0.05,0.17,0.23,0.24,0.13,0.21,0.03,0.08,0.1,0.19,0.0,0.12,0.13,0.11,0.29
62,Corey Brewer,SAC,SG,0.6809045226130653,0.4279411764705882,0.5055555555555555,0.6493506493506493,0.36,0.19297297297297297,0.3650602409638554,0.16666666666666669,0.17580340264650282,0.6000000000000002,0.29,0.08,0.11,0.21,0.18,0.11,0.15,0.03,0.15,0.13,0.18,0.18,0.08,0.17,0.25,0.29
63,Mikal Bridges,PHO,SF,0.3869346733668342,0.7676470588235295,0.5446581196581196,0.7662337662337662,0.48,0.1862162162162162,0.29975903614457833,0.3181126331811263,0.3440453686200378,0.4500000000000002,0.24,0.11,0.11,0.16,0.12,0.09,0.11,0.03,0.15,0.12,0.19,0.16,0.12,0.12,0.18,0.28
64,Miles Bridges,CHO,SF,0.36180904522613067,0.6702941176470588,0.5630341880341881,0.7012987012987013,0.39,0.2735135135135135,0.4168674698795181,0.22907153729071542,0.28544423440453687,0.4500000000000002,0.34,0.13,0.13,0.24,0.21,0.09,0.11,0.04,0.22,0.18,0.16,0.08,0.21,0.16,0.15,0.35
65,Oshae Brissett,TOR,SF,0.04522613065326633,0.13058823529411767,0.4358974358974359,0.5974025974025974,0.42,0.27567567567567564,0.3614457831325301,0.15220700152207003,0.056710775047258986,0.5,0.27,0.08,0.11,0.16,0.16,0.11,0.14,0.07,0.19,0.2,0.16,0.08,0.1,0.22,0.29,0.24
66,Ryan Broekhoff,DAL,SG,0.1457286432160804,0.23705882352941177,0.5361111111111111,0.7922077922077921,0.77,0.2397297297297297,0.3585542168674699,0.19101978691019791,0.06994328922495274,0.4500000000000002,0.29,0.27,0.22,0.08,0.07,0.07,0.09,0.02,0.22,0.17,0.16,0.06,0.06,0.14,0.17,0.34
67,Malcolm Brogdon,IND,PG,0.6030150753768844,0.7655882352941177,0.6384615384615385,0.7402597402597402,0.31,0.19702702702702704,0.49879518072289153,0.3759512937595129,0.32136105860113423,0.40000000000000036,0.38,0.13,0.12,0.3,0.26,0.14,0.16,0.03,0.16,0.13,0.44,0.09,0.06,0.23,0.15,0.43
68,Dillon Brooks,MEM,SG,0.4321608040201005,0.7361764705882353,0.5106837606837606,0.6753246753246753,0.36,0.16513513513513514,0.5199999999999999,0.14840182648401828,0.2514177693761815,0.5,0.41,0.15,0.15,0.27,0.26,0.13,0.17,0.02,0.12,0.11,0.17,0.08,0.08,0.21,0.26,0.42
69,Bruce Brown,DET,SG,0.32914572864321606,0.6085294117647058,0.48717948717948717,0.6363636363636364,0.26,0.2189189189189189,0.3248192771084337,0.17884322678843229,0.30434782608695654,0.3499999999999999,0.25,0.05,0.06,0.19,0.18,0.08,0.12,0.03,0.18,0.15,0.29,0.1,0.17,0.19,0.25,0.24
70,Jaylen Brown,BOS,SF,0.6984924623115578,0.6952941176470588,0.5779914529914529,0.7272727272727273,0.35,0.24648648648648647,0.5142168674698795,0.23896499238964997,0.45935727788279773,0.4500000000000002,0.39,0.15,0.14,0.3,0.25,0.14,0.22,0.03,0.2,0.17,0.15,0.1,0.08,0.23,0.21,0.45
71,Moses Brown,POR,C,0.020100502512562814,0.029411764705882353,0.4358974358974359,0.5324675324675324,0.0,0.6,0.5108433734939759,0.15220700152207003,0.01890359168241966,0.85,0.3,0.0,0.0,0.24,0.3,0.16,0.49,0.08,0.49,0.43,0.08,0.08,0.21,0.32,0.49,0.3
72,Sterling Brown,MIL,SF,0.40954773869346733,0.3835294117647059,0.5034188034188034,0.6753246753246753,0.48,0.28324324324324324,0.37060240963855423,0.16894977168949774,0.2457466918714556,0.40000000000000036,0.3,0.14,0.15,0.18,0.15,0.06,0.08,0.03,0.25,0.2,0.18,0.09,0.1,0.18,0.2,0.3
73,Troy Brown,WAS,SG,0.3015075376884422,0.5320588235294119,0.5615384615384615,0.6623376623376623,0.29,0.30567567567567566,0.41542168674698793,0.22298325722983262,0.18147448015122872,0.4500000000000002,0.34,0.1,0.1,0.26,0.24,0.12,0.14,0.04,0.25,0.21,0.29,0.13,0.04,0.18,0.18,0.35
74,Jalen Brunson,DAL,PG,0.3241206030150754,0.5126470588235295,0.5858974358974359,0.7142857142857143,0.32,0.16837837837837838,0.47397590361445785,0.27701674277016747,0.17391304347826086,0.1999999999999999,0.36,0.11,0.11,0.29,0.25,0.11,0.15,0.02,0.15,0.11,0.45,0.08,0.04,0.23,0.17,0.4
75,Thomas Bryant,WAS,C,0.3316582914572864,0.521764705882353,0.7153846153846155,0.8311688311688311,0.24,0.4275675675675676,0.4303614457831325,0.4185692541856926,0.20604914933837432,0.65,0.35,0.07,0.07,0.41,0.28,0.14,0.19,0.08,0.32,0.29,0.2,0.06,0.33,0.18,0.2,0.46
76,Reggie Bullock,NYK,SG,0.5552763819095478,0.6091176470588235,0.5408119658119658,0.7402597402597402,0.57,0.1608108108108108,0.35373493975903614,0.2579908675799087,0.17013232514177695,0.4500000000000002,0.31,0.2,0.18,0.14,0.13,0.06,0.07,0.02,0.13,0.1,0.18,0.08,0.04,0.12,0.12,0.33
77,Trey Burke,DAL,PG,0.6206030150753769,0.455,0.6151709401709402,0.6883116883116883,0.32,0.1254054054054054,0.5559036144578313,0.22222222222222224,0.11531190926275992,0.15000000000000005,0.45,0.16,0.15,0.32,0.3,0.11,0.14,0.02,0.1,0.08,0.43,0.08,0.04,0.22,0.14,0.47
78,Alec Burks,PHI,SG,0.6683417085427136,0.5426470588235295,0.5856837606837607,0.6883116883116883,0.34,0.2527027027027027,0.5344578313253012,0.20167427701674281,0.1833648393194707,0.4500000000000002,0.4,0.15,0.14,0.26,0.26,0.22,0.27,0.02,0.21,0.17,0.25,0.1,0.06,0.21,0.17,0.44
79,Deonte Burton,OKC,SG,0.17587939698492464,0.16823529411764707,0.41068376068376067,0.5584415584415584,0.38,0.20378378378378378,0.42192771084337355,0.11567732115677322,0.08506616257088846,0.3499999999999999,0.34,0.1,0.13,0.21,0.21,0.05,0.09,0.02,0.18,0.14,0.13,0.08,0.27,0.19,0.24,0.28
80,Jimmy Butler,MIA,SF,0.8140703517587939,0.9702941176470586,0.7801282051282051,0.7532467532467532,0.2,0.23837837837837839,0.5944578313253013,0.6841704718417048,0.5141776937618148,0.5,0.42,0.08,0.08,0.37,0.34,0.36,0.43,0.04,0.18,0.16,0.4,0.15,0.1,0.21,0.1,0.54
81,Bruno Caboclo,HOU,C,0.22613065326633167,0.32029411764705884,0.5341880341880342,0.6103896103896104,0.49,0.3121621621621622,0.4130120481927711,0.17275494672754949,0.10207939508506617,0.6000000000000002,0.3,0.15,0.16,0.16,0.15,0.09,0.11,0.07,0.21,0.21,0.17,0.09,0.33,0.21,0.23,0.31
82,Devontae Cacok,LAL,C,0.0,0.1861764705882353,0.9038461538461539,0.6493506493506493,0.0,0.8216216216216216,0.6771084337349398,0.15981735159817353,0.01890359168241966,0.5499999999999998,0.67,0.0,0.0,0.75,0.67,0.0,0.0,0.22,0.5,0.56,0.32,0.0,0.0,0.0,0.0,0.61
83,Kentavious Caldwell-Pope,LAL,SG,0.9447236180904522,0.8244117647058824,0.5596153846153846,0.7142857142857143,0.49,0.16054054054054054,0.42120481927710846,0.33409436834094375,0.45746691871455575,0.40000000000000036,0.34,0.17,0.16,0.2,0.18,0.12,0.15,0.02,0.13,0.11,0.17,0.12,0.04,0.14,0.13,0.37
